company_id,sector,annual_revenue,revenue_growth_rate,gross_profit_margin,net_profit_margin,ebitda_margin,operating_profit_margin,total_debt,debt_to_equity_ratio,debt_to_revenue_ratio,interest_coverage_ratio,long_term_debt_ratio,operating_cash_flow,free_cash_flow,current_ratio,quick_ratio,cash_reserve_months,cash_flow_to_debt,market_share_percent,market_growth_rate,customer_retention_rate,revenue_concentration,employee_count,revenue_per_employee,asset_turnover_ratio,inventory_turnover,return_on_assets,return_on_equity,years_in_operation,credit_rating_score,bankruptcy_history,regulatory_violations,management_score,esg_score,financial_distress
COMP_02966,Technology,389086227.12,0.0816,0.6788,-0.0449,-0.0431,-0.0145,734913956.48,2.2032,1.8888,4.5096,0.7208,60570020.92,39278209.06,2.0936,1.4851,8.92,0.0824,20.4201,0.1656,0.6635,0.3123,41323,9415.73,0.3077,6.8924,0.1496,0.3622,37,343.23,0,0,8.35,89.76,0
COMP_02967,Manufacturing,429303146.5,0.0245,0.4909,0.3348,0.2378,-0.0899,341168862.86,2.9027,0.7947,6.3349,0.4986,26318718.43,18035205.01,3.1676,2.4874,4.8,0.0771,31.2426,0.2482,0.6812,0.8647,43513,9866.09,1.8856,6.9771,0.1991,0.472,77,703.37,1,0,7.28,38.53,0
COMP_02968,Real Estate,422587178.62,0.4186,0.5686,0.0896,0.357,0.0807,1078254784.96,3.4795,2.5516,18.1508,0.8995,-7676977.23,-4259419.98,0.9343,0.4976,15.42,-0.0071,19.7933,0.3638,0.5356,0.7705,40466,10443.02,1.2478,3.8548,0.1475,0.3003,23,789.09,0,0,4.97,29.98,0
COMP_02969,Technology,180478105.05,0.1716,0.6355,-0.1186,0.3717,0.4009,276742530.95,4.3872,1.5334,12.9636,0.4697,26090266.24,21880984.41,0.5217,0.4532,7.01,0.0943,14.3809,-0.0014,0.7888,0.3583,30635,5891.24,1.0505,5.596,-0.1014,0.432,68,478.29,0,1,7.08,52.83,1
COMP_02970,Retail,343929937.39,0.2149,0.0883,0.0305,-0.0112,0.1772,902581979.4,4.454,2.6243,18.4346,0.6572,79937709.75,41817251.87,1.5884,0.8358,20.38,0.0886,20.2397,0.3597,0.7985,0.1317,47045,7310.66,2.354,12.0672,-0.0802,0.322,72,442.15,0,0,6.31,41.34,0
COMP_02971,Healthcare,157104264.56,0.4677,0.5932,-0.1305,0.2153,0.0421,234209198.94,4.6618,1.4908,18.2689,0.6358,13657988.34,14913356.18,1.3711,0.9656,13.67,0.0583,23.5215,0.0806,0.7068,0.7864,1603,98006.4,1.0439,6.0736,-0.0736,0.3322,19,701.3,0,0,2.15,74.53,0
COMP_02972,Real Estate,31391866.07,0.4253,0.4796,-0.0799,0.4145,0.0442,14721480.43,4.0725,0.469,1.7365,0.5145,-1296642.42,-672252.34,1.5757,1.2916,9.38,-0.0881,26.5716,0.3012,0.8651,0.6938,8869,3539.5,0.6191,12.476,-0.128,-0.1229,33,313.68,0,2,8.17,62.89,0
COMP_02973,Real Estate,351081067.54,-0.181,0.0987,-0.1688,0.0911,-0.0707,241678076.48,0.8193,0.6884,19.1227,0.5683,7885452.08,4282965.84,3.9075,2.5601,21.49,0.0326,12.2209,0.3484,0.9209,0.165,11520,30475.79,0.8794,2.4323,-0.0516,0.4425,76,394.66,1,0,4.87,67.84,0
COMP_02974,Manufacturing,5903948.73,0.3425,0.406,0.0629,0.1551,0.1339,16881386.53,3.7634,2.8593,1.498,0.7389,1727148.84,1637828.72,2.4871,2.2622,19.97,0.1023,13.6026,0.3807,0.8603,0.6584,34358,171.84,1.7046,5.1285,0.102,-0.2087,79,323.29,0,1,1.04,42.07,0
COMP_02975,Finance,205182111.14,0.0919,0.1077,0.284,0.3826,0.3248,200934033.95,4.0915,0.9793,18.5496,0.5573,-11400583.97,-13017796.33,2.5619,2.1516,19.77,-0.0567,0.925,0.0627,0.7613,0.4621,47215,4345.7,0.9117,13.0079,-0.1231,0.1251,59,764.69,0,2,3.16,51.26,0
COMP_02976,Retail,165360255.38,-0.0348,0.5652,0.1516,-0.0464,0.4311,165162655.95,4.4016,0.9988,11.1613,0.4601,-5905674.83,-6640841.54,2.7948,1.9333,17.62,-0.0358,22.772,0.0302,0.9491,0.2043,781,211728.88,1.1786,12.5195,-0.0224,-0.2897,70,698.86,0,0,2.82,23.99,0
COMP_02977,Manufacturing,346995391.72,-0.255,0.4326,0.1638,0.4157,0.151,1131153450.28,4.6316,3.2599,10.8972,0.6297,102735320.91,57381925.63,1.892,1.1025,14.93,0.0908,27.2079,0.1198,0.6835,0.6798,18569,18686.81,1.8095,6.9624,0.1304,-0.0082,71,786.13,0,1,6.89,27.8,0
COMP_02978,Technology,383356490.91,0.1385,0.7175,-0.0796,0.0867,-0.0497,895505857.0,2.5949,2.336,14.4086,0.1284,96928073.47,68035046.26,3.9264,2.04,9.12,0.1082,17.9306,0.1773,0.8143,0.3846,41291,9284.26,2.1378,13.2186,-0.06,0.2491,17,386.76,0,0,5.57,56.38,0
COMP_02979,Technology,152743223.35,0.0199,0.1782,0.0063,-0.0991,0.2598,74637316.73,3.31,0.4886,17.6446,0.1874,27929327.18,24151209.79,3.9064,3.3624,10.43,0.3742,13.2416,0.2453,0.7761,0.8284,38663,3950.63,0.3961,4.9864,-0.0611,-0.2719,23,469.06,0,0,7.67,46.73,0
COMP_02980,Technology,406001880.21,-0.0736,0.4742,0.3071,0.0405,0.3041,238806212.81,0.1468,0.5882,12.5316,0.2003,-16080394.11,-8339881.2,3.1924,1.8753,15.71,-0.0673,11.727,0.2459,0.904,0.1343,40007,10148.27,1.3521,16.7156,0.2222,-0.2424,67,342.12,0,0,5.52,61.77,0
COMP_02981,Telecom,147664463.49,0.3252,0.1981,-0.1473,-0.0463,-0.107,151511015.16,2.9066,1.026,8.7953,0.4406,-558221.89,-485680.86,1.2409,0.7711,4.56,-0.0037,22.6118,-0.0417,0.7398,0.8499,943,156590.1,2.2005,6.5059,0.0972,0.127,45,786.25,1,0,4.38,80.77,1
COMP_02982,Technology,223716853.63,0.3925,0.4798,0.3148,-0.0446,0.3601,474186962.96,2.4187,2.1196,2.6818,0.7974,-6247767.05,-5082158.32,3.5807,1.8071,19.95,-0.0132,11.6432,0.2059,0.7657,0.1704,44278,5052.55,1.118,10.4115,-0.0089,-0.2529,37,430.65,0,0,3.52,69.62,0
COMP_02983,Finance,363782244.98,-0.0797,0.5559,0.0902,0.3157,0.3476,967517658.87,4.8153,2.6596,15.8896,0.6146,55433844.96,50549441.21,0.8532,0.4336,22.56,0.0573,21.0079,-0.0161,0.7178,0.1289,44100,8249.03,2.3209,19.0518,0.097,-0.0553,32,692.67,0,0,8.04,76.37,0
COMP_02984,Retail,346767194.38,-0.2555,0.5556,0.3023,0.0284,0.1335,358310348.76,4.5184,1.0333,3.0017,0.8781,20649138.61,23627166.03,2.7046,1.6328,2.8,0.0576,32.4511,0.2557,0.5674,0.5654,31274,11088.03,1.1589,12.4004,0.0426,0.3089,67,384.79,1,2,2.61,80.1,1
COMP_02985,Energy,493696867.68,0.4639,0.6206,-0.0092,0.4608,0.1863,1510802725.7,4.0083,3.0602,14.6641,0.132,-39934322.82,-27643876.61,2.1003,1.8751,1.03,-0.0264,11.6385,0.3883,0.9255,0.5884,13502,36564.72,2.326,15.5409,0.2779,-0.0442,6,300.61,0,2,5.08,58.67,0
COMP_02986,Healthcare,113355351.08,-0.291,0.6475,0.0033,0.2099,0.278,53414470.64,0.3793,0.4712,10.7945,0.6776,1872281.39,1773738.69,0.6373,0.5425,3.85,0.0351,2.484,0.2854,0.9137,0.2581,27169,4172.23,2.8762,15.4193,-0.0594,0.0168,58,768.76,0,0,10.0,86.68,0
COMP_02987,Finance,331496638.86,0.5434,0.1041,0.251,0.1761,0.256,267132313.77,2.0699,0.8058,8.0238,0.3514,80971796.78,64848905.98,3.6637,3.1011,18.36,0.3031,30.603,0.2474,0.8372,0.8008,39018,8495.99,1.6116,8.8649,0.1489,0.3155,64,815.81,1,2,6.31,75.24,0
COMP_02988,Finance,305231272.23,0.2649,0.2903,0.271,0.1606,-0.1401,1037658351.84,3.5106,3.3996,12.4532,0.1186,66667678.45,53640154.54,3.8638,3.3699,3.03,0.0642,9.6469,-0.0613,0.6669,0.7416,25067,12176.62,1.5517,3.803,0.2609,-0.1812,74,792.09,0,0,2.65,53.71,0
COMP_02989,Telecom,457634128.79,-0.0103,0.531,-0.0622,0.3156,-0.0765,255420497.06,0.2453,0.5581,15.5609,0.7607,71942245.81,68567433.73,3.6759,2.1466,9.25,0.2817,34.601,-0.0077,0.6704,0.3261,39428,11606.83,1.5565,8.1299,0.1747,0.3694,19,388.0,0,0,3.0,16.46,0
COMP_02990,Energy,79024708.68,-0.0782,0.399,0.3837,0.1714,-0.0524,246523777.92,1.2555,3.1196,18.8522,0.2302,-5198450.35,-6061057.69,1.1736,1.1039,1.98,-0.0211,29.4203,0.0776,0.5173,0.4545,34871,2266.2,2.8666,2.6082,0.0243,-0.2921,61,766.79,1,0,7.35,67.16,0
COMP_02991,Energy,376147283.63,-0.2919,0.1835,-0.1493,-0.0228,0.3034,937877834.34,4.4488,2.4934,5.6616,0.2713,95209019.09,105122377.71,1.6654,1.0067,10.67,0.1015,14.9987,0.3667,0.5373,0.7267,17138,21948.14,0.646,6.7554,0.1859,-0.1106,52,657.3,1,2,3.43,65.66,1
COMP_02992,Healthcare,284566039.52,-0.0881,0.4369,-0.1589,0.4281,0.1141,99170157.29,0.7359,0.3485,18.969,0.3724,32385642.4,30690762.86,3.8451,2.182,14.69,0.3266,22.024,0.0654,0.7466,0.7667,49501,5748.69,2.2728,2.6531,-0.0455,0.0244,74,833.07,0,0,1.4,36.57,0
COMP_02993,Healthcare,138058269.02,-0.176,0.3352,0.1573,0.157,0.1773,240856900.45,0.3517,1.7446,19.2385,0.7307,13506296.24,11116717.23,0.8725,0.5519,15.27,0.0561,9.7861,0.3069,0.5239,0.737,9952,13872.41,2.1313,9.5519,0.1726,-0.1283,79,403.36,0,1,8.66,37.83,0
COMP_02994,Energy,237743022.16,0.2509,0.323,0.2336,-0.0556,0.3136,443278949.72,2.9449,1.8645,16.3658,0.5997,65052536.86,51833501.67,2.5416,1.8775,12.69,0.1468,3.0376,-0.0481,0.5476,0.3143,7221,32923.84,1.9708,2.1623,0.2039,0.3668,53,423.98,0,0,2.92,66.2,0
COMP_02995,Technology,167554521.94,-0.1501,0.6168,0.3765,0.2176,0.0546,547781767.29,4.7377,3.2693,17.688,0.3119,-16162709.51,-16986895.17,2.1993,1.2228,22.55,-0.0295,18.4506,0.231,0.6206,0.7123,37838,4428.21,2.2703,15.6923,0.0192,0.4431,73,797.91,1,2,6.02,68.36,1
COMP_02996,Finance,290077387.99,0.1758,0.3353,0.043,0.2884,0.2993,444327668.26,4.1897,1.5318,14.0023,0.2348,35493545.1,23168570.53,1.0316,0.8587,12.98,0.0799,14.921,0.2896,0.6794,0.6061,35842,8093.23,1.0941,19.335,0.0998,-0.0677,34,825.52,1,0,2.88,59.03,0
COMP_02997,Manufacturing,444611304.8,0.2311,0.0685,-0.1848,0.0653,0.1154,719824054.1,4.8764,1.619,1.2624,0.1876,96257349.99,87725731.95,3.603,2.4039,20.69,0.1337,33.9501,0.1715,0.7349,0.521,34791,12779.49,2.7985,2.5699,0.104,-0.1982,24,524.39,0,1,1.77,28.48,1
COMP_02998,Healthcare,285083187.22,-0.0318,0.0906,0.1617,0.3802,0.0763,137536891.63,3.7923,0.4824,11.714,0.2199,-21245485.32,-18132334.17,0.9695,0.7328,23.84,-0.1545,20.9511,0.2834,0.6558,0.8709,34206,8334.3,2.7419,12.4011,0.1002,0.3475,5,839.88,0,0,9.7,76.57,0
COMP_02999,Telecom,316229486.74,-0.2684,0.6494,-0.0262,0.3019,0.0498,718848668.38,2.2431,2.2732,15.0705,0.7945,13556387.15,12940215.36,2.5745,2.1379,5.9,0.0189,26.1754,0.2618,0.9515,0.5784,30511,10364.44,0.8453,6.8681,-0.0598,0.4954,63,341.04,0,0,1.26,86.83,0
COMP_03000,Telecom,259855175.71,-0.2665,0.7224,0.0598,0.2902,0.429,212314598.04,4.7384,0.817,18.8632,0.8381,75616316.18,47728619.48,1.6136,1.4617,6.74,0.3562,4.82,0.1385,0.9564,0.795,33007,7872.73,1.6402,11.4269,0.1341,0.1816,25,676.65,0,0,8.52,35.64,1
COMP_03001,Healthcare,26531587.72,-0.2763,0.5319,0.0931,0.1525,0.3132,9647232.27,2.1905,0.3636,11.6238,0.8744,-405550.69,-400290.72,1.9629,1.7052,12.76,-0.042,25.3559,0.3328,0.5269,0.7019,31258,848.79,1.078,18.9762,0.0328,0.4883,62,741.35,1,1,9.43,84.77,0
COMP_03002,Energy,117196419.88,0.3652,0.3051,-0.1613,0.4771,-0.1379,408959790.24,1.8155,3.4895,15.9869,0.7678,13181289.18,12375910.51,1.2398,0.9197,4.79,0.0322,2.066,0.0708,0.973,0.1361,49436,2370.67,2.4142,15.7751,-0.09,-0.2819,72,786.26,0,2,5.54,33.52,0
COMP_03003,Retail,246508862.99,-0.0138,0.707,0.0916,0.0645,0.4244,250635602.56,2.2962,1.0167,14.2483,0.8099,48914164.63,30625270.24,2.6863,2.5414,13.76,0.1952,21.4958,0.1127,0.583,0.3135,6948,35479.11,2.7208,15.4337,-0.125,0.3193,63,498.1,0,1,2.53,24.58,0
COMP_03004,Manufacturing,155807406.59,0.4167,0.514,0.0558,0.2466,0.3153,90302975.35,4.0885,0.5796,5.9757,0.7529,8748514.36,7127722.45,3.9604,2.9243,16.58,0.0969,29.3653,0.1699,0.6591,0.5873,14406,10815.45,1.6979,7.2813,0.2206,0.1027,20,670.69,1,0,2.45,43.7,0
COMP_03005,Manufacturing,91700035.28,0.0886,0.641,0.2275,0.0854,-0.0605,227257196.43,4.5967,2.4783,3.5172,0.8664,5790792.92,5646217.36,3.4174,2.5329,1.92,0.0255,16.959,-0.0347,0.9018,0.4506,33435,2742.64,1.0978,16.3365,0.1916,0.0169,48,800.45,0,1,2.59,44.68,0
COMP_03006,Healthcare,252562288.12,0.1077,0.5861,0.1874,0.3469,-0.1042,730844375.19,1.8526,2.8937,15.1427,0.7765,-18864548.9,-21338124.93,2.8912,1.6518,16.51,-0.0258,7.6064,0.1577,0.8301,0.8644,23392,10796.95,2.0072,3.8447,0.2691,0.1669,10,846.89,0,0,2.41,78.83,0
COMP_03007,Technology,162082086.93,0.1616,0.3154,-0.0889,-0.0713,0.0349,51519975.65,2.365,0.3179,5.0585,0.4696,-3883918.04,-2273916.49,3.1473,1.7843,4.25,-0.0754,15.5852,0.0621,0.528,0.5669,43957,3687.29,0.5988,14.7349,0.0651,-0.1074,56,803.72,1,0,8.9,58.14,0
COMP_03008,Retail,129795713.94,0.3417,0.3851,-0.0763,-0.0725,0.2245,59490209.99,4.5018,0.4583,5.2715,0.3586,32740149.86,16570365.83,3.4375,1.9797,7.53,0.5503,29.4551,0.0283,0.8718,0.8433,47122,2754.46,1.6248,9.275,0.1261,0.0795,62,707.99,0,1,7.39,13.66,0
COMP_03009,Manufacturing,232528723.3,-0.0538,0.1803,-0.0494,0.3865,0.2199,94544086.18,0.3305,0.4066,13.057,0.5674,52860070.14,32541077.34,2.1539,1.6506,17.86,0.5591,25.0323,0.1884,0.8184,0.2647,6448,36062.15,2.3242,9.8702,-0.1214,0.1032,28,649.21,0,0,3.82,38.02,0
COMP_03010,Healthcare,67508844.78,-0.1906,0.2544,-0.0926,0.1606,0.0155,17529456.76,3.941,0.2597,15.8868,0.5865,1475433.41,1759441.97,2.4847,1.7065,4.34,0.0842,21.23,0.0648,0.9562,0.8182,7470,9037.33,0.9358,10.8171,-0.0145,0.3087,29,709.16,0,1,1.65,12.5,0
COMP_03011,Telecom,463945120.8,0.2005,0.5947,0.1943,0.1047,0.1174,1086630005.27,2.3257,2.3422,11.8555,0.5599,24442725.81,25368107.37,3.6342,2.4482,12.99,0.0225,24.3149,0.3278,0.9368,0.5297,35211,13176.14,1.2974,15.8284,0.1881,0.1486,26,485.09,0,2,8.47,16.02,0
COMP_03012,Manufacturing,433983346.86,-0.0057,0.6758,0.3967,0.2645,-0.0229,911479966.78,1.9449,2.1003,17.7572,0.6654,33053981.17,30742129.97,2.9358,1.6364,14.35,0.0363,29.2134,0.105,0.9681,0.2713,11112,39055.38,2.0321,7.6072,-0.0258,0.1441,17,698.77,1,0,4.45,63.07,0
COMP_03013,Real Estate,354102672.28,0.0982,0.5571,0.1913,0.3211,-0.1197,833395735.43,2.2899,2.3535,4.6231,0.6592,13589558.06,8060091.19,0.9761,0.6554,4.36,0.0163,5.4,0.1065,0.7183,0.4122,13673,25897.95,2.8871,7.823,-0.0995,-0.2719,46,338.26,0,0,8.84,25.99,0
COMP_03014,Retail,54000699.97,0.2823,0.3756,0.164,0.0207,0.1602,98241764.6,2.1516,1.8193,5.4221,0.1698,8724605.9,6903188.2,3.2284,2.1633,6.96,0.0888,29.4832,0.391,0.8391,0.8751,43764,1233.91,0.4223,11.3659,-0.1221,0.3747,46,842.39,0,0,3.83,53.49,0
COMP_03015,Retail,388162749.98,0.1447,0.1106,0.046,0.0113,0.0582,1117724781.41,3.8074,2.8795,12.9206,0.3284,-36824467.4,-36849036.96,0.5795,0.4516,14.75,-0.0329,28.2499,0.0708,0.9617,0.8676,48419,8016.74,0.6357,6.8203,0.054,0.0541,72,722.78,0,0,5.34,40.34,0
COMP_03016,Real Estate,404170706.73,0.2583,0.0899,-0.0125,0.4749,0.1757,791637938.84,4.6469,1.9587,16.6727,0.8119,101878187.41,114828831.91,3.4663,2.339,11.34,0.1287,16.7643,-0.0343,0.501,0.1176,36830,10973.95,0.5583,10.0301,0.2437,0.4017,42,647.48,0,0,2.67,17.12,0
COMP_03017,Finance,384114544.24,0.1898,0.312,0.3466,0.2538,0.4179,1238285258.87,2.5081,3.2237,11.0174,0.572,7782021.39,5970960.41,3.259,2.2437,16.01,0.0063,14.1605,0.3383,0.8787,0.3459,3462,110951.63,0.8177,13.8862,0.0162,0.3785,47,529.49,0,2,3.95,83.01,0
COMP_03018,Telecom,57868977.67,0.3658,0.3747,0.3814,0.1341,-0.064,101340443.65,4.1804,1.7512,0.7024,0.3628,14406446.39,17284608.23,3.4076,2.1217,20.59,0.1422,32.6463,0.3585,0.5259,0.8195,3036,19060.93,0.3697,19.8174,0.1501,0.1736,22,342.19,0,0,7.25,39.05,0
COMP_03019,Real Estate,322310070.58,0.3353,0.4764,0.0981,0.3809,-0.1488,898677653.31,3.6865,2.7882,13.7004,0.7804,26350242.92,15752583.35,0.5826,0.3258,3.67,0.0293,28.6977,0.0132,0.9795,0.126,18776,17166.07,1.214,6.7159,0.0439,-0.2902,48,486.13,0,0,6.26,83.62,0
COMP_03020,Energy,417328073.08,0.1808,0.0545,-0.0259,0.2151,-0.1039,619742706.24,1.7203,1.485,16.3649,0.2992,87861079.43,67728165.1,3.9036,2.4788,2.16,0.1418,34.6044,0.341,0.5067,0.8655,32326,12909.98,0.9857,6.7187,0.2038,0.0444,32,765.08,0,0,8.13,43.67,0
COMP_03021,Energy,289099347.21,0.311,0.7428,0.2621,0.045,0.1276,456707943.88,2.9778,1.5798,5.8926,0.4274,66583030.23,74092145.94,2.6495,1.3757,16.17,0.1458,22.4972,0.1473,0.7663,0.4104,11632,24853.8,0.7547,9.0941,0.2115,-0.0895,54,514.05,0,0,1.84,84.7,0
COMP_03022,Healthcare,323557280.24,0.4862,0.3048,-0.1205,0.024,0.2742,966327422.17,3.3674,2.9866,1.5569,0.321,6637948.91,6338849.09,3.3002,1.9526,18.61,0.0069,1.2003,-0.0783,0.75,0.1918,17522,18465.77,0.9208,13.8633,0.276,-0.1634,79,825.63,0,2,9.91,53.88,0
COMP_03023,Retail,229723376.23,0.089,0.6437,0.2594,0.1381,0.1985,107061072.56,0.2151,0.466,10.6001,0.7971,35866693.19,38292847.06,2.483,1.6046,11.06,0.335,5.4706,0.1744,0.6463,0.3409,31821,7219.24,2.0018,18.6725,0.0021,0.1277,59,586.89,0,0,7.5,51.35,0
COMP_03024,Finance,264824952.62,0.0715,0.4245,0.2914,0.4159,0.1469,535137175.44,2.0402,2.0207,1.322,0.6826,37860855.7,42989464.39,1.6891,0.9553,9.76,0.0707,28.7289,0.3244,0.8515,0.7465,17087,15498.62,2.1291,19.0824,0.0621,-0.0058,17,785.32,0,0,1.29,41.27,0
COMP_03025,Finance,18154052.32,0.3878,0.1413,-0.1251,-0.0631,0.0624,46647636.03,4.9639,2.5695,8.6123,0.4682,1641228.73,1403449.94,1.5365,1.228,14.52,0.0352,22.4008,0.0983,0.6234,0.8988,24810,731.72,2.7997,8.0843,0.1406,0.2921,69,766.91,1,1,3.7,78.74,1
COMP_03026,Manufacturing,319842547.96,0.2243,0.6083,0.3861,0.0311,0.036,848040156.51,3.2226,2.6514,0.8474,0.8458,28090962.03,18661472.33,0.7448,0.4665,13.46,0.0331,7.0119,0.1755,0.6396,0.207,42435,7537.23,0.7888,9.5109,0.0754,-0.103,38,433.57,0,1,2.84,60.62,0
COMP_03027,Manufacturing,41642159.23,-0.2361,0.5469,0.3913,0.4359,0.0758,87909845.91,1.7378,2.1111,4.8869,0.842,919513.35,906267.61,2.3988,1.8638,12.02,0.0105,0.5167,-0.0297,0.5866,0.6101,38384,1084.88,0.4828,9.854,-0.1122,0.1445,6,467.73,0,2,4.35,13.88,0
COMP_03028,Real Estate,218072282.58,0.5029,0.4192,0.362,-0.027,0.217,354022740.58,1.3251,1.6234,8.082,0.6692,5250352.9,4696103.49,1.0026,0.7918,19.74,0.0148,9.2748,0.3211,0.8428,0.8402,15396,14164.22,0.3641,8.2804,0.1408,0.1039,9,410.52,1,2,9.9,75.81,0
COMP_03029,Finance,147034893.74,-0.2723,0.4102,0.0976,0.2778,-0.0493,145073493.71,1.1265,0.9867,2.6783,0.8136,17535476.02,18251878.13,2.4863,1.7436,4.58,0.1209,4.901,-0.0466,0.5816,0.8198,9209,15966.43,1.5807,7.6775,-0.1005,0.0266,66,387.27,0,0,2.24,44.56,0
COMP_03030,Real Estate,273168547.16,0.3736,0.1112,-0.0524,0.0281,0.3128,871967442.47,2.068,3.192,2.726,0.6755,-23790727.58,-20417193.57,2.6872,1.8867,16.51,-0.0273,30.6805,-0.0528,0.9309,0.4067,29068,9397.57,2.0086,3.2851,0.2283,0.3894,20,422.07,0,0,8.67,66.71,0
COMP_03031,Telecom,67574751.43,0.3829,0.5091,0.1492,0.2635,0.1952,91717792.5,1.047,1.3573,16.6277,0.6026,18479380.27,19731874.92,2.0473,1.5593,17.92,0.2015,30.9092,0.3668,0.6382,0.7926,24523,2755.57,0.871,11.8117,-0.1127,0.1841,3,736.39,0,2,9.31,45.06,0
COMP_03032,Real Estate,346130057.58,0.5578,0.6879,0.052,0.1299,0.0115,974900609.65,0.7624,2.8166,1.3078,0.4366,55377946.44,62655286.05,1.0471,0.6472,21.68,0.0568,29.4975,0.3367,0.7489,0.2533,39114,8849.26,2.064,13.9221,0.2016,0.3172,61,348.46,0,0,5.0,59.33,0
COMP_03033,Manufacturing,397710756.93,-0.2513,0.1153,-0.0764,-0.039,0.1507,82589842.35,1.8839,0.2077,13.9348,0.3188,30773830.66,31534194.12,2.0145,1.0265,22.71,0.3726,3.4018,0.1874,0.728,0.6057,7874,50509.37,0.7247,19.8484,-0.082,0.3479,26,706.33,0,1,5.61,85.64,0
COMP_03034,Retail,82513870.42,0.2372,0.2345,0.0542,0.2495,0.4277,73385800.73,3.0743,0.8894,16.3824,0.1482,-6211446.06,-6339144.74,3.5754,2.8255,12.43,-0.0846,4.813,-0.0469,0.8371,0.5784,14605,5649.7,0.8228,13.1451,0.1833,-0.1815,61,435.63,0,0,4.87,53.14,0
COMP_03035,Real Estate,53052230.59,0.0851,0.6816,0.1983,0.3098,-0.1377,67640973.07,0.8174,1.275,3.0491,0.7407,8064204.53,7346752.72,2.1032,1.6275,10.69,0.1192,4.8297,0.173,0.6123,0.7263,26173,2026.98,2.0598,12.9878,-0.1396,-0.2411,1,575.49,1,2,4.85,15.94,0
COMP_03036,Technology,73612225.91,-0.0024,0.249,-0.1575,0.3082,-0.0303,175443832.25,0.3173,2.3834,4.3097,0.1977,-6838791.83,-5677218.99,1.6996,1.2141,12.34,-0.039,9.1187,0.3603,0.9025,0.2832,41948,1754.84,2.8725,8.667,-0.0997,-0.232,30,321.99,0,0,9.66,70.62,1
COMP_03037,Retail,438686653.39,-0.2187,0.5078,0.0001,0.2822,0.119,520161619.94,0.2697,1.1857,13.0091,0.4283,75430800.49,89069546.09,2.7042,2.4178,17.72,0.145,2.6437,0.2062,0.8542,0.6031,13386,32772.05,2.7288,3.0352,-0.1408,0.0639,19,688.89,1,0,2.81,37.53,0
COMP_03038,Finance,264566441.62,0.2064,0.4244,-0.1893,0.2001,0.2331,63664454.38,1.4102,0.2406,6.6551,0.2877,-18781630.16,-17872200.57,2.666,1.9432,0.9,-0.295,34.3566,-0.0009,0.6645,0.5883,25479,10383.71,0.2757,13.055,-0.0679,0.0089,58,383.03,0,1,9.79,64.28,1
COMP_03039,Finance,234163237.01,0.1311,0.4674,0.2497,0.2117,-0.0227,161841816.96,1.0316,0.6911,9.7902,0.4637,38037681.32,41394489.64,0.8172,0.5202,4.59,0.235,29.9449,0.3529,0.5577,0.1674,6936,33760.56,2.9479,4.2597,-0.1498,0.4598,60,739.23,0,0,8.57,22.3,0
COMP_03040,Real Estate,54249197.73,-0.2059,0.3411,0.1844,0.2814,0.4088,53227262.09,2.7424,0.9812,16.8021,0.352,3382714.5,2888115.37,1.3277,1.0902,21.83,0.0636,2.5147,0.3327,0.7423,0.3645,46026,1178.66,1.2205,15.3905,-0.1111,0.0425,23,355.48,0,0,7.29,55.28,0
COMP_03041,Retail,325128447.37,0.2512,0.26,-0.1624,0.3142,0.2355,227122193.71,2.333,0.6986,3.1907,0.7638,53662904.75,47674151.44,2.2304,2.0812,5.09,0.2363,5.1142,0.1733,0.9707,0.266,8257,39376.1,1.752,15.5748,-0.1387,-0.1828,53,405.2,1,1,1.11,37.98,1
COMP_03042,Manufacturing,434131796.36,0.3642,0.084,0.3788,0.2929,0.3765,344120431.11,1.6914,0.7927,12.5832,0.8825,-19362742.54,-18666115.92,1.7822,1.482,5.87,-0.0563,9.2549,0.3261,0.5116,0.8997,48735,8908.01,1.1669,3.8918,0.0455,-0.1684,19,807.37,0,0,7.19,35.47,0
COMP_03043,Manufacturing,414264748.79,0.3906,0.571,-0.1864,0.2522,0.0476,1124502438.0,4.1844,2.7145,18.8768,0.8532,-21975434.32,-22194895.47,1.6198,1.4724,22.58,-0.0195,27.148,-0.0718,0.9055,0.8925,22102,18743.32,2.5083,6.9973,-0.0793,-0.029,39,680.81,0,2,2.77,36.98,1
COMP_03044,Energy,313401299.78,0.5148,0.5723,0.154,-0.0065,0.3474,470388520.51,2.5742,1.5009,1.6206,0.5979,-322923.56,-262811.02,2.06,1.1345,7.42,-0.0007,25.022,0.1306,0.8359,0.3019,34395,9111.83,2.0827,16.7582,-0.0207,0.3801,28,351.18,0,0,1.14,70.48,0
COMP_03045,Finance,38564079.61,0.0685,0.5195,0.2658,0.0264,0.0769,56982647.76,0.5485,1.4776,1.6701,0.8834,2491414.13,1867116.7,1.5161,0.8406,7.33,0.0437,22.1045,-0.011,0.5879,0.7468,21515,1792.43,2.6562,19.3193,-0.0317,0.252,3,427.29,0,0,9.88,69.47,0
COMP_03046,Healthcare,57086116.56,0.5578,0.5005,0.2727,0.0561,0.0017,193319938.47,1.5492,3.3865,11.3175,0.4206,69210.11,46204.25,1.7162,0.9775,22.21,0.0004,31.9356,0.3188,0.7287,0.7532,8630,6614.85,0.794,15.1502,0.2239,0.3158,19,668.92,0,0,9.23,35.48,0
